,Date,Explained_Variance_Ratio
2011-03-15,2011-03-15,0.024530289581900632
2011-03-16,2011-03-16,0.024791975159544663
2011-03-17,2011-03-17,0.024843296541881273
2011-03-18,2011-03-18,0.02484409712310319
2011-03-21,2011-03-21,0.024766490336311307
2011-03-22,2011-03-22,0.02455980490314395
2011-03-23,2011-03-23,0.024637732670611912
2011-03-24,2011-03-24,0.024683264293140238
2011-03-25,2011-03-25,0.024657211009977018
2011-03-28,2011-03-28,0.024663620039920918
2011-03-29,2011-03-29,0.024525451592488194
2011-03-30,2011-03-30,0.024514662901764597
2011-03-31,2011-03-31,0.024535074286999952
2011-04-01,2011-04-01,0.02442219089415003
2011-04-04,2011-04-04,0.02435380651089187
2011-04-05,2011-04-05,0.02437811470592501
2011-04-06,2011-04-06,0.02443237189230503
2011-04-07,2011-04-07,0.02450884057414102
2011-04-08,2011-04-08,0.024502028877960543
2011-04-11,2011-04-11,0.02450215866233652
2011-04-12,2011-04-12,0.024411225810432105
2011-04-13,2011-04-13,0.024144194872528942
2011-04-14,2011-04-14,0.024141979816593037
2011-04-15,2011-04-15,0.02430879098513637
2011-04-18,2011-04-18,0.024290062978838716
2011-04-19,2011-04-19,0.024334304924094798
2011-04-20,2011-04-20,0.02430813669178546
2011-04-21,2011-04-21,0.023829729080617396
2011-04-25,2011-04-25,0.02387179473537856
2011-04-26,2011-04-26,0.023826534512024627
2011-04-27,2011-04-27,0.02405068909665843
2011-04-28,2011-04-28,0.023988150191049027
2011-04-29,2011-04-29,0.02416139162217958
2011-05-02,2011-05-02,0.023589926331071546
2011-05-03,2011-05-03,0.023754316731310607
2011-05-04,2011-05-04,0.024223736907449115
2011-05-05,2011-05-05,0.024211432393163725
2011-05-06,2011-05-06,0.024729975230523515
2011-05-09,2011-05-09,0.0247251645799193
2011-05-10,2011-05-10,0.02547198744484925
2011-05-11,2011-05-11,0.025465582610801254
2011-05-12,2011-05-12,0.025483092333767304
2011-05-13,2011-05-13,0.025745025931061993
2011-05-16,2011-05-16,0.025796901569036062
2011-05-17,2011-05-17,0.02580998429438134
2011-05-18,2011-05-18,0.026098531867372106
2011-05-19,2011-05-19,0.02646929067930713
2011-05-20,2011-05-20,0.02689341588172123
2011-05-23,2011-05-23,0.02681090085728498
2011-05-24,2011-05-24,0.02674763534710226
2011-05-25,2011-05-25,0.02656500828406021
2011-05-26,2011-05-26,0.026790781182358458
2011-05-27,2011-05-27,0.027263177166193784
2011-05-31,2011-05-31,0.02726585394473302
2011-06-01,2011-06-01,0.027570306624611303
2011-06-02,2011-06-02,0.027630912951898887
2011-06-03,2011-06-03,0.027853117516875702
2011-06-06,2011-06-06,0.028345734257397306
2011-06-07,2011-06-07,0.027392653289241117
2011-06-08,2011-06-08,0.026949755536120792
2011-06-09,2011-06-09,0.02709621182202623
2011-06-10,2011-06-10,0.027542251894974137
2011-06-13,2011-06-13,0.02731785341993656
2011-06-14,2011-06-14,0.027510381253617985
2011-06-15,2011-06-15,0.02783387809546651
2011-06-16,2011-06-16,0.027668553440074
2011-06-17,2011-06-17,0.027809225752430403
2011-06-20,2011-06-20,0.02796989500029029
2011-06-21,2011-06-21,0.0279733182129295
2011-06-22,2011-06-22,0.02873771230923364
2011-06-23,2011-06-23,0.028721218846606857
2011-06-24,2011-06-24,0.02923458179924001
2011-06-27,2011-06-27,0.02926977969082584
2011-06-28,2011-06-28,0.029000788858644464
2011-06-29,2011-06-29,0.029515390353843724
2011-06-30,2011-06-30,0.029577616709797454
2011-07-01,2011-07-01,0.029624170077168693
2011-07-05,2011-07-05,0.02955475594911437
2011-07-06,2011-07-06,0.02930832122026223
2011-07-07,2011-07-07,0.029738311045969672
2011-07-08,2011-07-08,0.02970843288785459
2011-07-11,2011-07-11,0.02972485848706714
2011-07-12,2011-07-12,0.029464694699979872
2011-07-13,2011-07-13,0.02989948685855816
2011-07-14,2011-07-14,0.029997753599229297
2011-07-15,2011-07-15,0.029962329367514234
2011-07-18,2011-07-18,0.030311154548257245
2011-07-19,2011-07-19,0.030230630728531424
2011-07-20,2011-07-20,0.030242877808999286
2011-07-21,2011-07-21,0.030167846308374758
2011-07-22,2011-07-22,0.03092439519101271
2011-07-25,2011-07-25,0.03113109020481412
2011-07-26,2011-07-26,0.0311257966972531
2011-07-27,2011-07-27,0.030036517138535588
2011-07-28,2011-07-28,0.030089815829476056
2011-07-29,2011-07-29,0.029891355710886067
2011-08-01,2011-08-01,0.02994286029292826
2011-08-02,2011-08-02,0.02992337558129902
2011-08-03,2011-08-03,0.029645791465481346
2011-08-04,2011-08-04,0.029804101498134786
2011-08-05,2011-08-05,0.028475268902801894
2011-08-08,2011-08-08,0.029061221399354437
2011-08-09,2011-08-09,0.027561303244652426
2011-08-10,2011-08-10,0.026295022875103435
2011-08-11,2011-08-11,0.026292639387905967
2011-08-12,2011-08-12,0.025827359824647712
2011-08-15,2011-08-15,0.026052486197600463
2011-08-16,2011-08-16,0.02646907085800086
2011-08-17,2011-08-17,0.02670394502332275
2011-08-18,2011-08-18,0.027092092271514313
2011-08-19,2011-08-19,0.02756799522430847
2011-08-22,2011-08-22,0.027595607390013027
2011-08-23,2011-08-23,0.027395563591907632
2011-08-24,2011-08-24,0.026898042192624604
2011-08-25,2011-08-25,0.02708121559560321
2011-08-26,2011-08-26,0.02696548433063038
2011-08-29,2011-08-29,0.02755147601617672
2011-08-30,2011-08-30,0.027350642116485673
2011-08-31,2011-08-31,0.0272688118379583
2011-09-01,2011-09-01,0.027659401767189982
2011-09-02,2011-09-02,0.027398387177726292
2011-09-06,2011-09-06,0.027232450412427948
2011-09-07,2011-09-07,0.027279884763272255
2011-09-08,2011-09-08,0.026952867392115408
2011-09-09,2011-09-09,0.02681470854177241
2011-09-12,2011-09-12,0.026822359337373796
2011-09-13,2011-09-13,0.026678537393190944
2011-09-14,2011-09-14,0.026693350272391066
2011-09-15,2011-09-15,0.02668304356960652
2011-09-16,2011-09-16,0.02661990221672167
2011-09-19,2011-09-19,0.02671836246875393
2011-09-20,2011-09-20,0.02676274623379467
2011-09-21,2011-09-21,0.027522435890092147
2011-09-22,2011-09-22,0.02731507594624553
2011-09-23,2011-09-23,0.027032376475766725
2011-09-26,2011-09-26,0.02714842951918761
2011-09-27,2011-09-27,0.027010739411636613
2011-09-28,2011-09-28,0.02700558488267681
2011-09-29,2011-09-29,0.026794108372013823
2011-09-30,2011-09-30,0.028011902830622326
2011-10-03,2011-10-03,0.027924035710999683
2011-10-04,2011-10-04,0.027525691765030447
2011-10-05,2011-10-05,0.028091726814124626
2011-10-06,2011-10-06,0.02859143552442701
2011-10-07,2011-10-07,0.028382532787729453
2011-10-10,2011-10-10,0.028327824916338847
2011-10-11,2011-10-11,0.02803907311346338
2011-10-12,2011-10-12,0.02832495015250871
2011-10-13,2011-10-13,0.028311500285225163
2011-10-14,2011-10-14,0.028348937834077
2011-10-17,2011-10-17,0.028245574214927186
2011-10-18,2011-10-18,0.028085426468372383
2011-10-19,2011-10-19,0.02799822590215059
2011-10-20,2011-10-20,0.02834291567774301
2011-10-21,2011-10-21,0.028392271435152196
2011-10-24,2011-10-24,0.028145330654155004
2011-10-25,2011-10-25,0.02888604818518261
2011-10-26,2011-10-26,0.02862053169003787
2011-10-27,2011-10-27,0.0284835792288926
2011-10-28,2011-10-28,0.028192553939461892
2011-10-31,2011-10-31,0.028366541525083888
2011-11-01,2011-11-01,0.0283521712519677
2011-11-02,2011-11-02,0.028241511729587478
2011-11-03,2011-11-03,0.028119803999463292
2011-11-04,2011-11-04,0.028068894888711775
2011-11-07,2011-11-07,0.02813796863530901
2011-11-08,2011-11-08,0.028205701214444604
2011-11-09,2011-11-09,0.028161075162567904
2011-11-10,2011-11-10,0.027710491693731368
2011-11-11,2011-11-11,0.027730945161966468
2011-11-14,2011-11-14,0.02764704471941595
2011-11-15,2011-11-15,0.02769446411401145
2011-11-16,2011-11-16,0.02772952530487556
2011-11-17,2011-11-17,0.02771327085411765
2011-11-18,2011-11-18,0.027783935511026574
2011-11-21,2011-11-21,0.02793055328960982
2011-11-22,2011-11-22,0.02784903814180637
2011-11-23,2011-11-23,0.02782768252223628
2011-11-25,2011-11-25,0.02761195873405377
2011-11-28,2011-11-28,0.027780556096986216
2011-11-29,2011-11-29,0.02774671313800205
2011-11-30,2011-11-30,0.0279319579674195
2011-12-01,2011-12-01,0.027484240625435658
2011-12-02,2011-12-02,0.027536007891815515
2011-12-05,2011-12-05,0.0276061760201983
2011-12-06,2011-12-06,0.027499369045963985
2011-12-07,2011-12-07,0.027543856728206126
2011-12-08,2011-12-08,0.027555508764296913
2011-12-09,2011-12-09,0.02745005435602997
2011-12-12,2011-12-12,0.027383187552612192
2011-12-13,2011-12-13,0.027247434006145526
2011-12-14,2011-12-14,0.02746928966946829
2011-12-15,2011-12-15,0.027590678974332664
2011-12-16,2011-12-16,0.027836302878010706
2011-12-19,2011-12-19,0.027882232041330463
2011-12-20,2011-12-20,0.027851550740109084
2011-12-21,2011-12-21,0.02750228923779407
2011-12-22,2011-12-22,0.02823920130895819
2011-12-23,2011-12-23,0.028242256832856676
2011-12-27,2011-12-27,0.02824034806783875
2011-12-28,2011-12-28,0.028220610232905605
2011-12-29,2011-12-29,0.028161718189498176
2011-12-30,2011-12-30,0.02812792070952098
2012-01-03,2012-01-03,0.02817398879666493
2012-01-04,2012-01-04,0.028691857451374765
2012-01-05,2012-01-05,0.02882495209652737
2012-01-06,2012-01-06,0.028755718993943552
2012-01-09,2012-01-09,0.02877265053960579
2012-01-10,2012-01-10,0.028782603813443285
2012-01-11,2012-01-11,0.028662016960199623
2012-01-12,2012-01-12,0.028758388953311485
2012-01-13,2012-01-13,0.02883478870406219
2012-01-17,2012-01-17,0.02884428117702321
2012-01-18,2012-01-18,0.02883340811502342
2012-01-19,2012-01-19,0.029127980903419778
2012-01-20,2012-01-20,0.02927475665474054
2012-01-23,2012-01-23,0.02891405499110223
2012-01-24,2012-01-24,0.02889613754069517
2012-01-25,2012-01-25,0.02914543581179592
2012-01-26,2012-01-26,0.02917232798216675
2012-01-27,2012-01-27,0.028820440063679655
2012-01-30,2012-01-30,0.029222681264717814
2012-01-31,2012-01-31,0.029336411489067685
2012-02-01,2012-02-01,0.029302323215497566
2012-02-02,2012-02-02,0.02932900087933088
2012-02-03,2012-02-03,0.029272445743617224
2012-02-06,2012-02-06,0.029356932732482285
2012-02-07,2012-02-07,0.029264916852673066
2012-02-08,2012-02-08,0.029310754923242314
2012-02-09,2012-02-09,0.029348676784376006
2012-02-10,2012-02-10,0.029406187145933994
2012-02-13,2012-02-13,0.02932689251673567
2012-02-14,2012-02-14,0.029373873422552484
2012-02-15,2012-02-15,0.02925700424061335
2012-02-16,2012-02-16,0.02915557177504638
2012-02-17,2012-02-17,0.02906122958342348
2012-02-21,2012-02-21,0.029084927514442072
2012-02-22,2012-02-22,0.029084090301972346
2012-02-23,2012-02-23,0.028800610329282817
2012-02-24,2012-02-24,0.02873156172212923
2012-02-27,2012-02-27,0.028611666207057063
2012-02-28,2012-02-28,0.028675966381457026
2012-02-29,2012-02-29,0.028544623078992932
2012-03-01,2012-03-01,0.028709246804566952
2012-03-02,2012-03-02,0.028688926324315134
2012-03-05,2012-03-05,0.028791573417061855
2012-03-06,2012-03-06,0.029023317466030252
2012-03-07,2012-03-07,0.028882015424734314
2012-03-08,2012-03-08,0.028877826222193117
2012-03-09,2012-03-09,0.02860773667454182
2012-03-12,2012-03-12,0.02871522204166225
2012-03-13,2012-03-13,0.02890498462507228
2012-03-14,2012-03-14,0.028881846373615024
2012-03-15,2012-03-15,0.028792246307328167
2012-03-16,2012-03-16,0.02895365700377312
2012-03-19,2012-03-19,0.029009866219952708
2012-03-20,2012-03-20,0.029033716353661854
2012-03-21,2012-03-21,0.029167716154011206
2012-03-22,2012-03-22,0.029198699887022513
2012-03-23,2012-03-23,0.029132293955559455
2012-03-26,2012-03-26,0.029152129606468798
2012-03-27,2012-03-27,0.029098524462665674
2012-03-28,2012-03-28,0.029123234912278723
2012-03-29,2012-03-29,0.029135768220055053
2012-03-30,2012-03-30,0.029138990728546192
2012-04-02,2012-04-02,0.0291876459807334
2012-04-03,2012-04-03,0.029183062241487097
2012-04-04,2012-04-04,0.029174726523791834
2012-04-05,2012-04-05,0.02914451035931171
2012-04-09,2012-04-09,0.029059759808522313
2012-04-10,2012-04-10,0.029031940269026803
2012-04-11,2012-04-11,0.028937013461308645
2012-04-12,2012-04-12,0.028995295264350435
2012-04-13,2012-04-13,0.029070424633394577
2012-04-16,2012-04-16,0.029050266590842123
2012-04-17,2012-04-17,0.0292512112075078
2012-04-18,2012-04-18,0.029155533462182102
2012-04-19,2012-04-19,0.02917945057542698
2012-04-20,2012-04-20,0.029138985128350156
2012-04-23,2012-04-23,0.02948930156092518
2012-04-24,2012-04-24,0.02945503645284689
2012-04-25,2012-04-25,0.029647793766576527
2012-04-26,2012-04-26,0.029682719197145335
2012-04-27,2012-04-27,0.029626569409842797
2012-04-30,2012-04-30,0.029394299837174166
2012-05-01,2012-05-01,0.02948015127539614
2012-05-02,2012-05-02,0.02943668157692022
2012-05-03,2012-05-03,0.0292433130501536
2012-05-04,2012-05-04,0.029284373344934753
2012-05-07,2012-05-07,0.029284175585392137
2012-05-08,2012-05-08,0.029280921083132294
2012-05-09,2012-05-09,0.02935122653676837
2012-05-10,2012-05-10,0.029335379337035863
2012-05-11,2012-05-11,0.029550630164223133
2012-05-14,2012-05-14,0.029492259420526055
2012-05-15,2012-05-15,0.02951438372401918
2012-05-16,2012-05-16,0.02940536880313769
2012-05-17,2012-05-17,0.029360426450034526
2012-05-18,2012-05-18,0.02913508487916367
2012-05-21,2012-05-21,0.02910925884852728
2012-05-22,2012-05-22,0.029378223119243815
2012-05-23,2012-05-23,0.02948406707420982
2012-05-24,2012-05-24,0.029679697368066398
2012-05-25,2012-05-25,0.029736761356879055
2012-05-29,2012-05-29,0.02971837262879758
2012-05-30,2012-05-30,0.029742861509341387
2012-05-31,2012-05-31,0.029700422212260127
2012-06-01,2012-06-01,0.02994919800359828
2012-06-04,2012-06-04,0.02990532733831686
2012-06-05,2012-06-05,0.02996307886256921
2012-06-06,2012-06-06,0.03000015954738198
2012-06-07,2012-06-07,0.029849860504746084
2012-06-08,2012-06-08,0.02978871151865755
2012-06-11,2012-06-11,0.029719700904058382
2012-06-12,2012-06-12,0.029792804585676496
2012-06-13,2012-06-13,0.029679528250079197
2012-06-14,2012-06-14,0.029752253306191623
2012-06-15,2012-06-15,0.029928114142356407
2012-06-18,2012-06-18,0.029724335442755184
2012-06-19,2012-06-19,0.029639672368968903
2012-06-20,2012-06-20,0.029769490883670258
2012-06-21,2012-06-21,0.02952850528501279
2012-06-22,2012-06-22,0.029455806816850384
2012-06-25,2012-06-25,0.029001703755476872
2012-06-26,2012-06-26,0.0290256401369593
2012-06-27,2012-06-27,0.0290448506382654
2012-06-28,2012-06-28,0.02902780690768629
2012-06-29,2012-06-29,0.029184952894171418
2012-07-02,2012-07-02,0.029096871312594356
2012-07-03,2012-07-03,0.029244218930326235
2012-07-05,2012-07-05,0.029331872930706233
2012-07-06,2012-07-06,0.029399420576727144
2012-07-09,2012-07-09,0.029510305968416327
2012-07-10,2012-07-10,0.029523625353252373
2012-07-11,2012-07-11,0.029757765416029612
2012-07-12,2012-07-12,0.029599544187062916
2012-07-13,2012-07-13,0.0295346952875746
2012-07-16,2012-07-16,0.02950456187047158
2012-07-17,2012-07-17,0.029516053957540013
2012-07-18,2012-07-18,0.029532987835747922
2012-07-19,2012-07-19,0.02972895032921247
2012-07-20,2012-07-20,0.029937905667527524
2012-07-23,2012-07-23,0.029814234518459114
2012-07-24,2012-07-24,0.029635590047496094
2012-07-25,2012-07-25,0.029625013826663275
2012-07-26,2012-07-26,0.029594123767578192
2012-07-27,2012-07-27,0.029423996213580068
2012-07-30,2012-07-30,0.0293003935982937
2012-07-31,2012-07-31,0.02938243397472322
2012-08-01,2012-08-01,0.029385927307425355
2012-08-02,2012-08-02,0.029558071548850744
2012-08-03,2012-08-03,0.029507023203596286
2012-08-06,2012-08-06,0.03027942197071468
2012-08-07,2012-08-07,0.030361225845044002
2012-08-08,2012-08-08,0.032326836707104054
2012-08-09,2012-08-09,0.03276273049572881
2012-08-10,2012-08-10,0.03312445100664651
2012-08-13,2012-08-13,0.03339828607624421
2012-08-14,2012-08-14,0.03315534795884551
2012-08-15,2012-08-15,0.03260004179216087
2012-08-16,2012-08-16,0.03257500269098092
2012-08-17,2012-08-17,0.0324580147563629
2012-08-20,2012-08-20,0.032725374357409
2012-08-21,2012-08-21,0.03283597664095163
2012-08-22,2012-08-22,0.03290260395388187
2012-08-23,2012-08-23,0.03348742658954955
2012-08-24,2012-08-24,0.033423850452718736
2012-08-27,2012-08-27,0.03357913486953313
2012-08-28,2012-08-28,0.033384098813312266
2012-08-29,2012-08-29,0.033777762724709046
2012-08-30,2012-08-30,0.03380324022328523
2012-08-31,2012-08-31,0.03374278056757374
2012-09-04,2012-09-04,0.03386938524081619
2012-09-05,2012-09-05,0.034305839549764836
2012-09-06,2012-09-06,0.03433944375538636
2012-09-07,2012-09-07,0.034491620624648965
2012-09-10,2012-09-10,0.034845127158210594
2012-09-11,2012-09-11,0.03473786684304855
2012-09-12,2012-09-12,0.03482914374055628
2012-09-13,2012-09-13,0.03498413069974344
2012-09-14,2012-09-14,0.03511140708970678
2012-09-17,2012-09-17,0.03593002602253774
2012-09-18,2012-09-18,0.03573101181803358
2012-09-19,2012-09-19,0.03572596153564704
2012-09-20,2012-09-20,0.0350269414612592
2012-09-21,2012-09-21,0.03518775856085916
2012-09-24,2012-09-24,0.03572494897727268
2012-09-25,2012-09-25,0.03611915356634994
2012-09-26,2012-09-26,0.0362646353051677
2012-09-27,2012-09-27,0.03640269825850493
2012-09-28,2012-09-28,0.03696911896798725
2012-10-01,2012-10-01,0.0361248186117602
2012-10-02,2012-10-02,0.03628710209853171
2012-10-03,2012-10-03,0.03678534542712618
2012-10-04,2012-10-04,0.03650533306743886
2012-10-05,2012-10-05,0.03616415285761895
2012-10-08,2012-10-08,0.03651701588594655
2012-10-09,2012-10-09,0.03651344733256614
2012-10-10,2012-10-10,0.03694602297221068
2012-10-11,2012-10-11,0.036352984852702226
2012-10-12,2012-10-12,0.03643834015056911
2012-10-15,2012-10-15,0.03649815732594647
2012-10-16,2012-10-16,0.03662470529432109
2012-10-17,2012-10-17,0.03676750645264598
2012-10-18,2012-10-18,0.037024410485552044
2012-10-19,2012-10-19,0.03681397154014578
2012-10-22,2012-10-22,0.03657151411457329
2012-10-23,2012-10-23,0.03673188276601336
2012-10-24,2012-10-24,0.03608413439172719
2012-10-25,2012-10-25,0.03630773581034102
2012-10-26,2012-10-26,0.03626768777964745
2012-10-31,2012-10-31,0.037112297436525485
2012-11-01,2012-11-01,0.03689305007628186
2012-11-02,2012-11-02,0.0377576322173396
2012-11-05,2012-11-05,0.03802059684774497
2012-11-06,2012-11-06,0.03891010203089809
2012-11-07,2012-11-07,0.039341397333903246
2012-11-08,2012-11-08,0.03891350077799994
2012-11-09,2012-11-09,0.038713307013711944
2012-11-12,2012-11-12,0.03877640435231536
2012-11-13,2012-11-13,0.039677976640947764
2012-11-14,2012-11-14,0.03968314907579287
2012-11-15,2012-11-15,0.03987884263404267
2012-11-16,2012-11-16,0.03968318228497646
2012-11-19,2012-11-19,0.03995391023854596
2012-11-20,2012-11-20,0.03997147236791949
2012-11-21,2012-11-21,0.04010278786455644
2012-11-23,2012-11-23,0.039859950048253934
2012-11-26,2012-11-26,0.03995115546485993
2012-11-27,2012-11-27,0.03995735712657069
2012-11-28,2012-11-28,0.04022113470348316
2012-11-29,2012-11-29,0.039911040317673535
2012-11-30,2012-11-30,0.040316045121017816
2012-12-03,2012-12-03,0.0399843383154339
2012-12-04,2012-12-04,0.04111573364822453
2012-12-05,2012-12-05,0.041168726946908034
2012-12-06,2012-12-06,0.04107958087886722
2012-12-07,2012-12-07,0.04123259838081537
2012-12-10,2012-12-10,0.041217475765433276
2012-12-11,2012-12-11,0.041288899876574296
2012-12-12,2012-12-12,0.041708589564567376
2012-12-13,2012-12-13,0.041869319223975514
2012-12-14,2012-12-14,0.04208764925638787
2012-12-17,2012-12-17,0.04179068177411949
2012-12-18,2012-12-18,0.04196742293489533
2012-12-19,2012-12-19,0.04108327964890017
2012-12-20,2012-12-20,0.04128434417551486
2012-12-21,2012-12-21,0.041456893590591876
2012-12-24,2012-12-24,0.042158282861710604
2012-12-26,2012-12-26,0.04101001161985216
2012-12-27,2012-12-27,0.041182121799374805
2012-12-28,2012-12-28,0.04118787163099122
2012-12-31,2012-12-31,0.04107978230233373
2013-01-02,2013-01-02,0.04104172301647442
2013-01-03,2013-01-03,0.04066224214956871
2013-01-04,2013-01-04,0.040514266082895725
2013-01-07,2013-01-07,0.03931781452895298
2013-01-08,2013-01-08,0.03925532345549468
2013-01-09,2013-01-09,0.03927044655733511
2013-01-10,2013-01-10,0.03916418082143237
2013-01-11,2013-01-11,0.039187052882009486
2013-01-14,2013-01-14,0.03923333809528413
2013-01-15,2013-01-15,0.03909446273644044
2013-01-16,2013-01-16,0.03901463288314124
2013-01-17,2013-01-17,0.03908884183136662
2013-01-18,2013-01-18,0.039104273076286736
2013-01-22,2013-01-22,0.038931680369601186
2013-01-23,2013-01-23,0.03852796055801715
2013-01-24,2013-01-24,0.03861860650353842
2013-01-25,2013-01-25,0.03859865469361044
2013-01-28,2013-01-28,0.03819673094989077
2013-01-29,2013-01-29,0.03788721148803774
2013-01-30,2013-01-30,0.038096718202452924
2013-01-31,2013-01-31,0.037477342462997554
2013-02-01,2013-02-01,0.03736664331643148
2013-02-04,2013-02-04,0.03729774415335125
2013-02-05,2013-02-05,0.037361936030702224
2013-02-06,2013-02-06,0.03737712850399249
2013-02-07,2013-02-07,0.037379176580324296
2013-02-08,2013-02-08,0.03738434490516838
2013-02-11,2013-02-11,0.037356006846953685
2013-02-12,2013-02-12,0.03734524638055937
2013-02-13,2013-02-13,0.03726864234411051
2013-02-14,2013-02-14,0.037387891956026174
2013-02-15,2013-02-15,0.03749181223020471
2013-02-19,2013-02-19,0.03759645266531298
2013-02-20,2013-02-20,0.037680980954462054
2013-02-21,2013-02-21,0.03797580876610953
2013-02-22,2013-02-22,0.03794210916533663
2013-02-25,2013-02-25,0.037912687293244436
2013-02-26,2013-02-26,0.03773921871333742
2013-02-27,2013-02-27,0.037879413559857154
2013-02-28,2013-02-28,0.03778746697365244
2013-03-01,2013-03-01,0.037723644648850675
2013-03-04,2013-03-04,0.037611189344458444
2013-03-05,2013-03-05,0.037865586248320836
2013-03-06,2013-03-06,0.037841660270060876
2013-03-07,2013-03-07,0.037924782937267865
2013-03-08,2013-03-08,0.037559581856232864
2013-03-11,2013-03-11,0.03772286598930822
2013-03-12,2013-03-12,0.037707999914180015
2013-03-13,2013-03-13,0.03770608951549871
2013-03-14,2013-03-14,0.03775686219912783
2013-03-15,2013-03-15,0.0373000737458889
2013-03-18,2013-03-18,0.037317660799619574
2013-03-19,2013-03-19,0.03714641814995223
2013-03-20,2013-03-20,0.03712354660554734
2013-03-21,2013-03-21,0.03706552657814997
2013-03-22,2013-03-22,0.036945688231222046
2013-03-25,2013-03-25,0.03686446910053881
2013-03-26,2013-03-26,0.03682250960593492
2013-03-27,2013-03-27,0.03690472382172878
2013-03-28,2013-03-28,0.036893561279330786
2013-04-01,2013-04-01,0.03706856558245008
2013-04-02,2013-04-02,0.03708613441832155
2013-04-03,2013-04-03,0.03734470233370159
2013-04-04,2013-04-04,0.03721853733006194
2013-04-05,2013-04-05,0.03729002622066119
2013-04-08,2013-04-08,0.037286311539480775
2013-04-09,2013-04-09,0.03731556688751853
2013-04-10,2013-04-10,0.037555914524718584
2013-04-11,2013-04-11,0.03747525275031921
2013-04-12,2013-04-12,0.03759119570773823
2013-04-15,2013-04-15,0.038000306473088497
2013-04-16,2013-04-16,0.03751827400248427
2013-04-17,2013-04-17,0.03742356980214682
2013-04-18,2013-04-18,0.03730451375446999
2013-04-19,2013-04-19,0.03686345582354133
2013-04-22,2013-04-22,0.03752749782413537
2013-04-23,2013-04-23,0.037642160293882274
2013-04-24,2013-04-24,0.03769807122596987
2013-04-25,2013-04-25,0.0372896793958214
2013-04-26,2013-04-26,0.037326938063379445
2013-04-29,2013-04-29,0.03699506882280734
2013-04-30,2013-04-30,0.03705692807060271
2013-05-01,2013-05-01,0.037083757261073234
2013-05-02,2013-05-02,0.03696570716048285
2013-05-03,2013-05-03,0.036927240766633784
2013-05-06,2013-05-06,0.03712581608799337
2013-05-07,2013-05-07,0.037961516617609735
2013-05-08,2013-05-08,0.03819261478107191
2013-05-09,2013-05-09,0.038495310193877086
2013-05-10,2013-05-10,0.039158417384104534
2013-05-13,2013-05-13,0.03908934020583213
2013-05-14,2013-05-14,0.03909290328162804
2013-05-15,2013-05-15,0.03856908584759806
2013-05-16,2013-05-16,0.03874084434678303
2013-05-17,2013-05-17,0.038979845725997615
2013-05-20,2013-05-20,0.03896223678624044
2013-05-21,2013-05-21,0.039081789882981714
2013-05-22,2013-05-22,0.03935874773945916
2013-05-23,2013-05-23,0.039345155674454
2013-05-24,2013-05-24,0.03946767932100573
2013-05-28,2013-05-28,0.03929644281800884
2013-05-29,2013-05-29,0.03952157354317542
2013-05-30,2013-05-30,0.04057518993475139
2013-05-31,2013-05-31,0.04058685201966044
2013-06-03,2013-06-03,0.040614871953003964
2013-06-04,2013-06-04,0.04083484919708844
2013-06-05,2013-06-05,0.04040797115817419
2013-06-06,2013-06-06,0.04054811865216581
2013-06-07,2013-06-07,0.040746248374722474
2013-06-10,2013-06-10,0.04069995539767728
2013-06-11,2013-06-11,0.04109458010262123
2013-06-12,2013-06-12,0.04096211748671515
2013-06-13,2013-06-13,0.04095600001305918
2013-06-14,2013-06-14,0.041075055234774976
2013-06-17,2013-06-17,0.04125714726771207
2013-06-18,2013-06-18,0.04107393596164709
2013-06-19,2013-06-19,0.04069074194563569
2013-06-20,2013-06-20,0.04213596868744834
2013-06-21,2013-06-21,0.04254822187231408
2013-06-24,2013-06-24,0.04294788249132007
2013-06-25,2013-06-25,0.043112971610597406
2013-06-26,2013-06-26,0.04318893814998565
2013-06-27,2013-06-27,0.04346045801125042
2013-06-28,2013-06-28,0.04308223077326764
2013-07-01,2013-07-01,0.043000670787419454
2013-07-02,2013-07-02,0.043575459530713276
2013-07-03,2013-07-03,0.04343501291588209
2013-07-05,2013-07-05,0.04382977381107825
2013-07-08,2013-07-08,0.04383621648657264
2013-07-09,2013-07-09,0.044003613283692254
2013-07-10,2013-07-10,0.04392614236076858
2013-07-11,2013-07-11,0.0433584635116646
2013-07-12,2013-07-12,0.043471714858648536
2013-07-15,2013-07-15,0.043249298983730707
2013-07-16,2013-07-16,0.043271590150826385
2013-07-17,2013-07-17,0.043013509632375234
2013-07-18,2013-07-18,0.04322136995846128
2013-07-19,2013-07-19,0.04318868797164527
2013-07-22,2013-07-22,0.04317125335539929
2013-07-23,2013-07-23,0.042872985227965336
2013-07-24,2013-07-24,0.04262334461664293
2013-07-25,2013-07-25,0.04285280814257156
2013-07-26,2013-07-26,0.04282638848003482
2013-07-29,2013-07-29,0.04300438490852323
2013-07-30,2013-07-30,0.043024052902088064
2013-07-31,2013-07-31,0.04338232892455965
2013-08-01,2013-08-01,0.04393388575277149
2013-08-02,2013-08-02,0.04356300433000148
2013-08-05,2013-08-05,0.0436211951330833
2013-08-06,2013-08-06,0.043710476961243756
2013-08-07,2013-08-07,0.04375503903435511
2013-08-08,2013-08-08,0.043791296288774276
2013-08-09,2013-08-09,0.04357043911011346
2013-08-12,2013-08-12,0.041711591671224124
2013-08-13,2013-08-13,0.041989678676409445
